"filename", "language", "PHP", "Markdown", "JavaScript", "SCSS", "SVG", "CSS", "Less", "Django HTML", "JSON", "comment", "blank", "total"
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ch.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ci.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ck.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cl.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cm.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cn.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\co.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cr.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cu.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cv.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cw.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cx.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cy.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cz.svg", "SVG", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\de.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\dj.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\dk.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\dm.svg", "SVG", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 1, 153
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\do.svg", "SVG", 0, 0, 0, 0, 6745, 0, 0, 0, 0, 0, 1, 6746
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\dz.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ec.svg", "SVG", 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 1, 139
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ee.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\eg.svg", "SVG", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 1, 39
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\eh.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\er.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\es-ca.svg", "SVG", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\es.svg", "SVG", 0, 0, 0, 0, 544, 0, 0, 0, 0, 0, 1, 545
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\et.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\eu.svg", "SVG", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\fi.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\fj.svg", "SVG", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 123
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\fk.svg", "SVG", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 1, 91
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\fm.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\fo.svg", "SVG", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\fr.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ga.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gb-eng.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gb-nir.svg", "SVG", 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 1, 133
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gb-sct.svg", "SVG", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gb-wls.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gb.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gd.svg", "SVG", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ge.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gf.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gg.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gh.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gi.svg", "SVG", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 1, 33
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gl.svg", "SVG", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gm.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gn.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gp.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gq.svg", "SVG", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gr.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gs.svg", "SVG", 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 1, 202
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gt.svg", "SVG", 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 1, 205
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gu.svg", "SVG", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 40
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gw.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\gy.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\hk.svg", "SVG", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\hm.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\hn.svg", "SVG", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\hr.svg", "SVG", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 1, 59
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ht.svg", "SVG", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 1, 117
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\hu.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\id.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ie.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\il.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\im.svg", "SVG", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 1, 37
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\in.svg", "SVG", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 1, 26
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\io.svg", "SVG", 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 1, 139
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\iq.svg", "SVG", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ir.svg", "SVG", 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 1, 220
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\is.svg", "SVG", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\it.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\je.svg", "SVG", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 1, 30
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\jm.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\jo.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\jp.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ke.svg", "SVG", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\kg.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\kh.svg", "SVG", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 1, 62
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ki.svg", "SVG", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 1, 37
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\km.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\kn.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\kp.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\kr.svg", "SVG", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 25
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\kw.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ky.svg", "SVG", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 1, 64
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\kz.svg", "SVG", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\la.svg", "SVG", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\lb.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\lc.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\li.svg", "SVG", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 1, 44
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\lk.svg", "SVG", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\lr.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ls.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\lt.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\lu.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\lv.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ly.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ma.svg", "SVG", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mc.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\md.svg", "SVG", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 1, 71
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\me.svg", "SVG", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 1, 117
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mf.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mg.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mh.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mk.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ml.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mm.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mn.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mo.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mp.svg", "SVG", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 1, 87
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mq.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mr.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ms.svg", "SVG", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 40
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mt.svg", "SVG", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 1, 50
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mu.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mv.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mw.svg", "SVG", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mx.svg", "SVG", 0, 0, 0, 0, 382, 0, 0, 0, 0, 0, 1, 383
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\my.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\mz.svg", "SVG", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\na.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\nc.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ne.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\nf.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ng.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ni.svg", "SVG", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 1, 130
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\nl.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\no.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\np.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\nr.svg", "SVG", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\nu.svg", "SVG", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\nz.svg", "SVG", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 1, 42
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\om.svg", "SVG", 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 1, 116
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pa.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pe.svg", "SVG", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 1, 245
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pf.svg", "SVG", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 20
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pg.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ph.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pk.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pl.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pm.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pn.svg", "SVG", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 1, 63
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pr.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ps.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pt.svg", "SVG", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 1, 58
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\pw.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\py.svg", "SVG", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 1, 158
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\qa.svg", "SVG", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\re.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ro.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\rs.svg", "SVG", 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 1, 293
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ru.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\rw.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sa.svg", "SVG", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sb.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
